48.083691	48.083691	b 205
48.315440	48.315440	b 206
48.547190	48.547190	b 207
48.778940	48.778940	b 208
49.010689	49.010689	b 209
49.242439	49.242439	b 210
49.474189	49.474189	b 211
49.705939	49.705939	b 212
49.937688	49.937688	b 213
50.169438	50.169438	b 214
50.401188	50.401188	b 215
50.632937	50.632937	b 216
50.864687	50.864687	b 217
51.096437	51.096437	b 218
51.328187	51.328187	b 219
51.559936	51.559936	b 220
51.791686	51.791686	b 221
52.023436	52.023436	b 222
52.255185	52.255185	b 223
52.486935	52.486935	b 224
52.718685	52.718685	b 225
52.950435	52.950435	b 226
53.182184	53.182184	b 227
53.413934	53.413934	b 228
53.645684	53.645684	b 229
53.877433	53.877433	b 230
54.109183	54.109183	b 231
54.340933	54.340933	b 232
54.572683	54.572683	b 233
54.804432	54.804432	b 234
55.036182	55.036182	b 235
55.267932	55.267932	b 236
55.499681	55.499681	b 237
55.731431	55.731431	b 238
55.963181	55.963181	b 239
56.194930	56.194930	b 240
56.426680	56.426680	b 241
56.658430	56.658430	b 242
56.890180	56.890180	b 243
57.121929	57.121929	b 244
57.353679	57.353679	b 245
57.585429	57.585429	b 246
57.817178	57.817178	b 247
58.048928	58.048928	b 248
58.280678	58.280678	b 249
58.512428	58.512428	b 250
58.744177	58.744177	b 251
58.975927	58.975927	b 252
59.207677	59.207677	b 253
59.439426	59.439426	b 254
59.671176	59.671176	b 255
59.902926	59.902926	b 256
60.134676	60.134676	b 257
60.366425	60.366425	b 258
60.598175	60.598175	b 259
60.829925	60.829925	b 260
61.061674	61.061674	b 261
61.293424	61.293424	b 262
61.525174	61.525174	b 263
61.756924	61.756924	b 264
61.988673	61.988673	b 265
62.220423	62.220423	b 266
62.452173	62.452173	b 267
62.683922	62.683922	b 268
62.915672	62.915672	b 269
63.147422	63.147422	b 270
63.379171	63.379171	b 271
63.610921	63.610921	b 272
63.842671	63.842671	b 273
64.074421	64.074421	b 274
64.306170	64.306170	b 275
64.537920	64.537920	b 276
64.769670	64.769670	b 277
65.001419	65.001419	b 278
65.233169	65.233169	b 279
65.464919	65.464919	b 280
65.696669	65.696669	b 281
65.928418	65.928418	b 282
66.160168	66.160168	b 283
66.391918	66.391918	b 284
66.623667	66.623667	b 285
66.855417	66.855417	b 286
67.087167	67.087167	b 287
67.318917	67.318917	b 288
67.550666	67.550666	b 289
67.782416	67.782416	b 290
68.014166	68.014166	b 291
68.245915	68.245915	b 292
68.477665	68.477665	b 293
68.709415	68.709415	b 294
68.941165	68.941165	b 295
69.172914	69.172914	b 296
69.404664	69.404664	b 297
69.636414	69.636414	b 298
69.868163	69.868163	b 299
70.099913	70.099913	b 300
70.331663	70.331663	b 301
70.563413	70.563413	b 302
70.795162	70.795162	b 303
71.026912	71.026912	b 304
71.258662	71.258662	b 305
71.490411	71.490411	b 306
71.722161	71.722161	b 307
71.953911	71.953911	b 308
72.185660	72.185660	b 309
72.417410	72.417410	b 310
72.649160	72.649160	b 311
72.880910	72.880910	b 312
73.112659	73.112659	b 313
73.344409	73.344409	b 314
73.576159	73.576159	b 315
73.807908	73.807908	b 316
74.039658	74.039658	b 317
74.271408	74.271408	b 318
74.503158	74.503158	b 319
74.734907	74.734907	b 320
74.966657	74.966657	b 321
75.198407	75.198407	b 322
75.430156	75.430156	b 323
75.661906	75.661906	b 324
75.893656	75.893656	b 325
76.125406	76.125406	b 326
76.357155	76.357155	b 327
76.588905	76.588905	b 328
76.820655	76.820655	b 329
77.052404	77.052404	b 330
77.284154	77.284154	b 331
77.515904	77.515904	b 332
77.747654	77.747654	b 333
77.979403	77.979403	b 334
78.211153	78.211153	b 335
78.442903	78.442903	b 336
78.674652	78.674652	b 337
78.906402	78.906402	b 338
79.138152	79.138152	b 339
79.369902	79.369902	b 340
79.601651	79.601651	b 341
79.833401	79.833401	b 342
80.065151	80.065151	b 343
80.296900	80.296900	b 344
80.528650	80.528650	b 345
80.760400	80.760400	b 346
80.992149	80.992149	b 347
81.223899	81.223899	b 348
81.455649	81.455649	b 349
81.687399	81.687399	b 350
81.919148	81.919148	b 351
0.575871	0.575871	0 
1.038852	1.038852	0.5
1.263821	1.263821	0.75
1.501822	1.501822	1
1.965498	2.196760	1.5
2.428998	2.428998	2
2.892464	2.892464	2.5
3.124996	3.124996	2.75
3.355637	3.355637	3
3.590058	3.590058	3.25
3.818809	3.818809	3.5
4.051340	4.051340	3.75
4.282995	4.282995	0
4.745154	4.745154	0.5
4.975795	4.975795	0.75
5.208946	5.208946	1
5.669608	5.905920	1.5
6.136122	6.136122	2
6.601624	6.601624	2.5
6.832265	6.832265	2.75
7.064797	7.064797	3
7.295437	7.295437	3.25
7.527969	7.527969	3.5
7.758610	7.758610	3.75
1.933399	2.428998	Cymbals
5.652287	6.136993	Cymbals
7.990991	9.844988	increasing violin sound
9.844988	11.698986	up and down violin sound
11.698986	13.552984	decreasing violin sound
13.552984	14.905589	vanishing sound
14.905589	15.404051	intro sound
15.404051	20.938236	mellow begining of storytelling
20.928037	21.432456	decreasing sound
21.432456	22.309214	silent
22.309214	22.822972	intro fading in sound
22.836037	28.413341	verse2- gradually increasing intensity of storytelling 
28.413341	28.832397	peak sound
28.832397	29.598225	fadeout
29.739884	30.216514	intro-wind
30.216514	31.602378	 winds sounds - right
31.602378	32.128100	intro-wind-2
32.107818	33.019959	wind sounds - left
33.421675	33.946958	1- talking about sand
34.313762	34.873957	2 - talking about glass
35.191801	35.864204	3- is right
36.727955	37.630987	fading in lyrics
37.630987	38.602346	part 1
38.602346	39.508951	part 2
39.508951	40.453426	part 3
40.471753	41.362949	part 4
41.362949	45.098458	increasing animation before the drop
45.499565	45.987536	crazy boom
45.987536	46.949428	pre
46.932420	49.243783	Chorus
49.243783	50.650109	 tiny part
50.650109	52.495342	Chorus - same
53.413959	54.340933	part 1
54.340933	55.267932	part 2
55.267932	56.206693	part - hotter than hot - colors
56.206693	57.121929	part 4
57.117889	59.846032	pre chorus - increasing again
59.886577	60.407253	crazy ecstatic boom, must animate
60.407253	64.537920	Chorus - s2nd
72.885285	75.968913	singing slowly fading out 
75.968913	76.657781	stupid sound like licking
76.959571	77.405695	stupid sound 2 - lik yo yo decreasing
15.140220	15.140220	Oh I
15.427265	15.427265	Come
15.849390	15.849390	from
16.333980	16.333980	a land
16.761181	16.761181	from
17.183306	17.183306	a
17.329642	17.774281	far
17.774281	18.157008	away
18.187978	18.187978	place
18.888691	18.888691	where a
19.198250	19.198250	caravan
19.963703	19.963703	camels
20.968975	21.680345	roam
22.280310	22.280310	where it's
22.822972	22.822972	flat
23.310614	23.310614	and
23.749971	23.749971	immense
24.319452	24.319452	and
24.676970	24.676970	the heat
25.167306	25.167306	is
25.603969	25.603969	intenese
26.154680	26.154680	it's
26.530968	26.530968	barbbaric
27.457966	27.457966	but hey..
28.107964	28.107964	it's
28.347868	29.295478	home
29.719863	30.238963	when the
30.238963	30.625999	wind
30.625999	31.553208	from the east
31.553208	32.092961	and the sun 
32.297785	33.019959	from the west
33.421675	33.946958	and the sand
34.313762	35.191801	in the glass
35.191801	35.859622	is right
36.727955	37.649315	come on
37.649315	38.011283	down
38.011283	38.606928	stop on 
38.602346	39.115516	by
39.124680	39.508951	hop a
39.508951	40.022729	carpet
40.018147	40.432664	and
40.435950	40.940908	fly
40.940908	41.362949	to
41.362949	42.302277	another
42.302277	43.216947	arabian
43.216947	45.070394	nights
45.424350	46.921857	arbian
46.921857	49.109123	nights
49.199881	49.675020	like
49.704481	50.632937	arabian
50.632937	52.487006	days
52.866559	53.392345	more
53.404206	53.803579	often
53.803579	54.293782	than
54.293782	54.791945	not
54.987651	55.254524	are
55.254524	55.767955	hotter
55.767955	56.184441	than
56.184441	56.674156	hot
56.671915	57.959926	in a lot of good
57.959926	59.902926	ways
59.902926	60.423602	boom
60.423602	61.756924	arabian
61.763624	63.674323	nights
63.674323	64.179102	'neat
64.357718	65.204072	arabian
65.464919	67.318917	moons
67.783204	69.165008	a fool off his
69.165008	69.804092	gaurd
69.804092	71.047715	could fall and fall
71.026912	71.953911	hard
71.953911	72.901634	out there on
72.901634	75.688270	the dunes
